1-Jan-58,333.8
1-Dec-57,329.69
1-Nov-57,329.86
1-Oct-57,338.32
1-Sep-57,360.8
1-Aug-57,376.06
1-Jul-57,397.96
1-Jun-57,392.86
1-May-57,387.88
1-Apr-57,374.88
1-Mar-57,367.71
1-Feb-57,364.34
1-Jan-57,382.15
1-Dec-56,390.64
1-Nov-56,386.32
1-Oct-56,390.38
1-Sep-56,396.89
1-Aug-56,412.37
1-Jul-56,413.32
1-Jun-56,394.94
1-May-56,400.19
1-Apr-56,414.71
1-Mar-56,411.4
1-Feb-56,384.89
1-Jan-56,382.47
1-Dec-55,393.04
1-Nov-55,387.95
1-Oct-55,363.44
1-Sep-55,382.69
1-Aug-55,367.57
1-Jul-55,369.82
1-Jun-55,345.9
1-May-55,326.95
1-Apr-55,328.34
1-Mar-55,317.38
1-Feb-55,319.9
1-Jan-55,309.55
1-Dec-54,304.08
1-Nov-54,289.69
1-Oct-54,278.77
1-Sep-54,272.45
1-Aug-54,265.22
1-Jul-54,260.04
1-Jun-54,249.95
1-May-54,247.96
1-Apr-54,239.36
1-Mar-54,229.32
1-Feb-54,224.57
1-Jan-54,219.74
1-Dec-53,214.3
1-Nov-53,211.45
1-Oct-53,206.11
1-Sep-53,200.84
1-Aug-53,210.5
1-Jul-53,210.42
1-Jun-53,207.48
1-May-53,215.99
1-Apr-53,215.67
1-Mar-53,226.84
1-Feb-53,226.56
1-Jan-53,228.5
1-Dec-52,226.43
1-Nov-52,217.64
1-Oct-52,210.95
1-Sep-52,215.47
1-Aug-52,218.95
1-Jul-52,218.08
1-Jun-52,213.59
1-May-52,208.69
1-Apr-52,208.77
1-Mar-52,210.19
1-Feb-52,209.66
1-Jan-52,211.93
1-Dec-51,205.09
1-Nov-51,199.72
1-Oct-51,207
1-Sep-51,208.86
1-Aug-51,205.18
1-Jul-51,196.58
1-Jun-51,193.17
1-May-51,196.58
1-Apr-51,197.25
1-Mar-51,194.64
1-Feb-51,198.74
1-Jan-51,193.87
1-Dec-50,183.41
1-Nov-50,186.39
1-Oct-50,187.53
1-Sep-50,181.55
1-Aug-50,176.08
1-Jul-50,167.43
1-Jun-50,182.81
1-May-50,180.64
1-Apr-50,175.5
1-Mar-50,170.68
1-Feb-50,170.02
1-Jan-50,166.76
1-Dec-49,162.71
1-Nov-49,157.15
1-Oct-49,155.66
1-Sep-49,150.47
1-Aug-49,149.15
1-Jul-49,144.59
1-Jun-49,135.71
1-May-49,144.18
1-Apr-49,144.64
1-Mar-49,145.45
1-Feb-49,144.08
1-Jan-49,148.59
1-Dec-48,146.33
1-Nov-48,146.69
1-Oct-48,154.05
1-Sep-48,149.34
1-Aug-48,151.05
1-Jul-48,156.24
1-Jun-48,162.03
1-May-48,156.88
1-Apr-48,150.23
1-Mar-48,141.88
1-Feb-48,139.3
1-Jan-48,145.28
1-Dec-47,149.12
1-Nov-47,153.47
1-Oct-47,155.95
1-Sep-47,152.02
1-Aug-47,159.52
1-Jul-47,164.92
1-Jun-47,156.61
1-May-47,152.02
